x,y_true,y_observed
-0.9149291075896581,-0.2498987858810252,-0.16984730020365707
-0.9132610508757297,-0.25779959831162225,0.07555062317120731
-0.9115929941618015,-0.2657338106366537,0.05340715701458881
-0.9099249374478733,-0.2737009857753313,-0.812703191581899
-0.908256880733945,-0.2817006822817375,-0.7204254489602012
-0.9065888240200167,-0.28973245437964745,-1.1572041177938717
-0.9049207673060884,-0.2977958519978441,-0.828367633991645
-0.9032527105921602,-0.3058904208059263,-0.7076656563296222
-0.9015846538782318,-0.31401570225060765,-0.01997799407249473
-0.8999165971643036,-0.32217123359249994,-0.14212505672561163
-0.8982485404503753,-0.33035654794337893,-0.971275033567488
-0.896580483736447,-0.33857117430392875,-0.08405988243892187
-0.8949124270225188,-0.34681463760196324,-0.5746509776351318
-0.8932443703085905,-0.3550864587311115,-0.2971145049247368
-0.8915763135946622,-0.3633861545899787,-0.3579500800180093
-0.8899082568807339,-0.3717132381217612,-0.48097426708707747
-0.8882402001668057,-0.3800672183543327,0.036634672938869295
-0.8865721434528774,-0.38844760044077054,-0.9235608169319208
-0.8849040867389492,-0.3968538857003447,-0.20020288281710516
-0.8832360300250208,-0.40528557165994755,0.07439395326258358
-0.8815679733110926,-0.41374215209596804,-0.5564503559174336
-0.8798999165971643,-0.4222231170766071,-0.6490851864847532
-0.878231859883236,-0.43072795300461636,-0.7814007491761825
-0.8765638031693077,-0.43925614266048507,-0.36894695441886494
-0.8748957464553795,-0.44780716524603026,-0.33316657781909714
-0.8732276897414513,-0.4563804964284298,-0.3566724244178643
-0.8715596330275229,-0.46497560838465335,-1.2622851183108987
-0.8698915763135947,-0.47359196984631685,0.10124688204110605
-0.8682235195996664,-0.48222904614494,-0.17589668651792756
-0.8665554628857381,-0.49088629925760646,-0.5619292248622864
-0.8648874061718098,-0.4995631878530266,-0.3134220021295677
-0.8632193494578816,-0.5082591673379819,-0.996063055785033
-0.8615512927439533,-0.5169736899041767,-0.38031705097238
-0.859883236030025,-0.5257062045754519,-0.7951428445071439
-0.8582151793160968,-0.5344561572553995,-0.4081140467637617
-0.8565471226021685,-0.5432229907753332,-0.9271841004730563
-0.8548790658882401,-0.5520061449426387,-0.7247319865455342
-0.8532110091743119,-0.5608050565894853,-0.38966705783286315
-0.8515429524603837,-0.5696191596218959,-0.7753564364980611
-0.8498748957464554,-0.5784478850691757,-0.5274431820806913
-0.8482068390325271,-0.5872906611336783,-0.6296339332014107
-0.8465387823185988,-0.5961469132409358,-0.1443688095126172
-0.8448707256046706,-0.6050160640901034,-0.32468059738566424
-0.8432026688907424,-0.6138975337047623,-0.5520512447904206
-0.841534612176814,-0.6227907394840309,0.17630415485981732
-0.8398665554628857,-0.6316950962540099,-0.510941536363274
-0.8381984987489575,-0.640610016319544,-0.8560634266884712
-0.8365304420350292,-0.6495349095162937,-0.035545456007780474
-0.8348623853211009,-0.6584691832631159,-0.7981441717438036
-0.8331943286071727,-0.6674122426147449,-0.800769756087421
-0.8315262718932444,-0.6763634903147747,-1.0341599084760764
-0.8298582151793161,-0.6853223268489205,-0.7417601620703019
-0.8281901584653878,-0.6942881504985828,-0.43791104865419
-0.8265221017514596,-0.7032603573946714,-1.3412471615283197
-0.8248540450375312,-0.7122383415717236,-0.7604440557420341
-0.823185988323603,-0.7212214950222745,-1.2900395671767568
-0.8215179316096748,-0.7302092077514991,-0.2612671307355318
-0.8198498748957465,-0.7392008678321098,-0.7372380942085481
-0.8181818181818181,-0.7481958614595049,-0.26691126158996686
-0.8165137614678899,-0.757193573007164,-0.8047756394578808
-0.8148457047539617,-0.7661933850822802,-1.3754668928015654
-0.8131776480400333,-0.7751946785816358,-0.9477949858375203
-0.8115095913261051,-0.7841968327476887,0.4119459059517183
-0.8098415346121768,-0.7931992252249057,-0.7916734937059
-0.8081734778982486,-0.8022012321162894,-0.42636379929299917
-0.8065054211843203,-0.8112022280401315,-1.1253913134034192
-0.804837364470392,-0.820201586186964,-0.9743104147691519
-0.8031693077564637,-0.8291986783767128,-0.5292281677550291
-0.8015012510425354,-0.8381928751160415,-0.37702216347246387
-0.7998331943286072,-0.8471835456558833,-0.4605576055180133
-0.7981651376146789,-0.8561700580491597,-1.235670101579601
-0.7964970809007507,-0.8651517792086596,-1.4682647542369334
-0.7948290241868223,-0.8741280749651081,-1.4113746027012892
-0.7931609674728941,-0.8830983101253793,-1.167781198666082
-0.7914929107589658,-0.8920618485308776,-1.0470489459599146
-0.7898248540450375,-0.9010180531160655,-0.7430700723798096
-0.7881567973311092,-0.9099662859671374,-1.5847885706179485
-0.786488740617181,-0.9189059083808313,-1.452004041456973
-0.7848206839032528,-0.9278362809233724,-0.8590570610754105
-0.7831526271893244,-0.9367567634895475,-0.9506140475403599
-0.7814845704753962,-0.9456667153618878,-1.1009886674123666
-0.7798165137614679,-0.954565495269984,-0.34158590174716086
-0.7781484570475397,-0.9634524614498905,-1.3533673157119417
-0.7764804003336113,-0.9723269717036422,-0.6815677878626065
-0.7748123436196831,-0.9811883834588646,-0.9577912980543133
-0.7731442869057548,-0.9900360538284694,-1.1292871337119503
-0.7714762301918265,-0.9988693396704376,-1.3125798811841418
-0.7698081734778983,-1.0076875976476745,-1.641124925644809
-0.76814011676397,-1.0164901842879412,-1.501025211802435
-0.7664720600500416,-1.0252764560438392,-1.177378704853929
-0.7648040033361134,-1.0340457693528642,-1.3624064876499675
-0.7631359466221852,-1.042797480697508,-1.34557616886943
-0.7614678899082569,-1.0515309466653973,-1.1270401333078945
-0.7597998331943286,-1.0602455240094821,-0.6391670543243015
-0.7581317764804003,-1.068940569708251,-0.9198240406440275
-0.7564637197664721,-1.077615441025973,-1.0912134853489528
-0.7547956630525439,-1.0862694955729584,-1.466948692579825
-0.7531276063386155,-1.0949020913658383,-1.2090164101152805
-0.7514595496246872,-1.1035125868878386,-1.0263618165409718
-0.749791492910759,-1.1121003411490697,-1.4027005826113286
-0.7481234361968307,-1.120664713746804,-0.9862460932317461
-0.7464553794829024,-1.1292050649257357,-1.1624673569492698
-0.7447873227689741,-1.1377207556382314,-0.9629888175823822
-0.7431192660550459,-1.1462111476045498,-0.1258430396137653
-0.7414512093411176,-1.1546756033730377,-1.0894541551065737
-0.7397831526271894,-1.1631134863802766,-1.0398036947230644
-0.7381150959132611,-1.171524161011199,-1.3170056410693536
-0.7364470391993327,-1.1799069926591428,-0.9136968180028225
-0.7347789824854045,-1.1882613477858572,-1.4668006788719046
-0.7331109257714763,-1.1965865939814468,-1.1710457069900464
-0.731442869057548,-1.204882100024237,-1.883183763466937
-0.7297748123436196,-1.2131472359405748,-0.6123257064500276
-0.7281067556296914,-1.2213813730645393,-0.8617264240080823
-0.7264386989157632,-1.2295838840975764,-1.6085895096537297
-0.7247706422018348,-1.2377541431680221,-0.6933978271132093
-0.7231025854879066,-1.2458915258905403,-1.161095190962613
-0.7214345287739783,-1.2539954094254457,-1.034650120738179
-0.7197664720600501,-1.262065172537916,-1.2101991536232932
-0.7180984153461218,-1.2701001956570879,-1.3620912242623764
-0.7164303586321935,-1.2780998609350194,-0.9934985423611453
-0.7147623019182652,-1.2860635523055288,-1.4327761059125879
-0.713094245204337,-1.293990655542889,-1.6942885373119685
-0.7114261884904087,-1.3018805583203872,-0.8531076365250748
-0.7097581317764804,-1.3097326502687205,-1.3500620216627413
-0.7080900750625521,-1.3175463230342466,-1.0160365095413573
-0.7064220183486238,-1.3253209703370663,-1.3567097140536655
-0.7047539616346956,-1.3330559880289377,-1.0362132036777978
-0.7030859049207674,-1.3407507741510192,-1.9601832669405121
-0.7014178482068391,-1.3484047289914238,-1.0888694371283039
-0.6997497914929107,-1.3560172551425944,-1.2105191423664245
-0.6980817347789825,-1.3635877575584783,-1.6728243260252373
-0.6964136780650543,-1.3711156436115124,-1.1381965128369333
-0.6947456213511259,-1.3786003231493913,-1.1447307325627565
-0.6930775646371976,-1.3860412085516325,-1.3616079267366672
-0.6914095079232694,-1.3934377147859207,-1.1071657667536061
-0.6897414512093412,-1.4007892594642304,-1.6703337781176106
-0.6880733944954129,-1.4080952628987198,-1.7475011809599699
-0.6864053377814846,-1.4153551481573852,-1.9411638307307966
-0.6847372810675563,-1.4225683411194803,-1.2416192433962387
-0.683069224353628,-1.429734270530684,-1.3557900153101132
-0.6814011676396998,-1.43685236805802,-2.030027543537196
-0.6797331109257715,-1.4439220683445133,-1.2136539461193463
-0.6780650542118432,-1.450942809063584,-1.1356300834136255
-0.6763969974979149,-1.4579140309731726,-0.7640060749807907
-0.6747289407839867,-1.4648351779695865,-1.474990101230317
-0.6730608840700584,-1.4717056971410702,-0.9174490557181539
-0.67139282735613,-1.4785250388210787,-2.0254083002416294
-0.6697247706422018,-1.4852926566412696,-1.0527923712052374
-0.6680567139282736,-1.4920080075841884,-1.1421124234450475
-0.6663886572143454,-1.498670552035654,-1.5784661933983826
-0.664720600500417,-1.505279753836831,-1.219175826683345
-0.6630525437864887,-1.5118350803359901,-2.2556550551292394
-0.6613844870725605,-1.5183360024399468,-1.4797055012446594
-0.6597164303586323,-1.5247819946651735,-1.3746917629218594
-0.6580483736447039,-1.531172535188582,-1.4956110066824495
-0.6563803169307756,-1.537507105897963,-1.2448211620968161
-0.6547122602168474,-1.5437851924420938,-1.263812920727318
-0.6530442035029191,-1.5500062842804871,-2.052201219030892
-0.6513761467889909,-1.556169874732798,-1.3919410922796733
-0.6497080900750626,-1.5622754610278624,-1.803902952731952
-0.6480400333611342,-1.5683225443523778,-1.1514755403705237
-0.646371976647206,-1.5743106298992178,-1.4663549168874455
-0.6447039199332778,-1.5802392269153658,-1.221962124008575
-0.6430358632193495,-1.5861078487494793,-0.709763499355149
-0.6413678065054211,-1.5919160128990582,-1.1409720151993112
-0.6396997497914929,-1.5976632410572391,-2.35690063813044
-0.6380316930775647,-1.603349059159183,-2.0053553820839594
-0.6363636363636364,-1.608972997428073,-1.5872427224377064
-0.6346955796497081,-1.6145345904207022,-1.4824596158637218
-0.6330275229357798,-1.620033377072659,-1.5561155773765722
-0.6313594662218516,-1.625468900743093,-1.6298367904885227
-0.6296914095079233,-1.6308407092590704,-1.3062374449253622
-0.628023352793995,-1.6361483549595006,-1.9025154483765618
-0.6263552960800667,-1.641391394738636,-1.4758982160976795
-0.6246872393661385,-1.6465693900891443,-1.7771448470111533
-0.6230191826522102,-1.6516819071447402,-1.2557019103126557
-0.6213511259382819,-1.6567285167223784,-1.565205403375261
-0.6196830692243536,-1.6617087943639979,-2.0207930239912564
-0.6180150125104253,-1.6666223203778199,-2.0250401910357763
-0.6163469557964971,-1.67146867987919,-0.9487064125958115
-0.6146788990825689,-1.6762474628309614,-1.430013759813658
-0.6130108423686406,-1.6809582640834153,-1.3917521742690588
-0.6113427856547122,-1.6856006834137138,-1.8451732870139694
-0.609674728940784,-1.6901743255648818,-1.812241189225788
-0.6080066722268558,-1.6946788002843138,-2.4313220265110376
-0.6063386155129274,-1.6991137223618007,-1.4128202166925135
-0.6046705587989991,-1.7034787116670702,-1.6955497501201955
-0.6030025020850709,-1.7077733931868448,-1.2826978452194724
-0.6013344453711427,-1.7119973970614042,-1.2217791734257648
-0.5996663886572143,-1.7161503586206535,-1.6624918947063292
-0.5979983319432861,-1.7202319184196906,-1.5599016001634654
-0.5963302752293578,-1.7242417222738742,-1.3227878705334837
-0.5946622185154296,-1.7281794212933794,-1.8542671686533263
-0.5929941618015013,-1.732044671917248,-1.40868870677095
-0.591326105087573,-1.7358371359469211,-2.3907418698824032
-0.5896580483736447,-1.7395564805792556,-1.5282769155472924
-0.5879899916597164,-1.7432023784390183,-1.8344921437336723
-0.5863219349457882,-1.7467745076108578,-1.6882570813881
-0.5846538782318599,-1.750272551670745,-2.1123548656783475
-0.5829858215179315,-1.7536961997168827,-2.0465375881966708
-0.5813177648040033,-1.7570451464000845,-1.9756223105235398
-0.5796497080900751,-1.7603190919536096,-1.7688580784027468
-0.5779816513761469,-1.7635177422224602,-2.057732523624796
-0.5763135946622185,-1.7666408086921344,-2.299376271994113
-0.5746455379482902,-1.7696880085168312,-1.0598680143718218
-0.572977481234362,-1.7726590645471034,-1.5569634791311058
-0.5713094245204338,-1.7755537053569623,-2.1080281527031124
-0.5696413678065054,-1.7783716652704182,-1.9113442762974588
-0.5679733110925771,-1.7811126843874714,-1.819123067932295
-0.5663052543786489,-1.7837765086095325,-1.6315583669150981
-0.5646371976647206,-1.7863628896642851,-2.1305444750718774
-0.5629691409507924,-1.7888715851299775,-2.0502950016157997
-0.5613010842368641,-1.7913023584591452,-1.533148373860294
-0.5596330275229358,-1.7936549790017624,-0.8486041403566741
-0.5579649708090075,-1.795929222027819,-1.5399367301657392
-0.5562969140950793,-1.7981248687493165,-1.7855853258132164
-0.554628857381151,-1.800241706341692,-2.2678647498248474
-0.5529608006672226,-1.8022795279646528,-1.586123872151312
-0.5512927439532944,-1.8042381327824308,-2.1843166111000705
-0.5496246872393662,-1.8061173259834509,-1.4595993854131546
-0.5479566305254379,-1.807916918799411,-1.8705071406114364
-0.5462885738115096,-1.8096367285237696,-2.0673596036351682
-0.5446205170975813,-1.811276578529645,-1.3744390389980334
-0.5429524603836531,-1.8128362982871167,-1.875783973198967
-0.5412844036697249,-1.814315723379934,-2.0409881363644833
-0.5396163469557965,-1.815714695521624,-1.8081094113005716
-0.5379482902418682,-1.8170330625710012,-1.0173647454626535
-0.53628023352794,-1.818270678547079,-1.6588889226071988
-0.5346121768140117,-1.8194274036433726,-1.7454381464518023
-0.5329441201000834,-1.8205031042416027,-2.446085194836937
-0.5312760633861551,-1.8214976529247917,-1.222244734354267
-0.5296080066722268,-1.8224109284897514,-2.2931074426893883
-0.5279399499582986,-1.823242815958966,-1.7855045064684767
-0.5262718932443704,-1.8239932065918614,-1.9084668556460387
-0.5246038365304421,-1.8246619978954666,-1.83174139303296
-0.5229357798165137,-1.8252490936344614,-1.8236541110511588
-0.5212677231025855,-1.8257544038406115,-2.334760367099352
-0.5195996663886573,-1.8261778448215895,-1.8878011547148366
-0.517931609674729,-1.826519339169182,-2.181438275814949
-0.5162635529608006,-1.8267788157668794,-2.2733613805492876
-0.5145954962468724,-1.8269562097968475,-1.9199853196145935
-0.5129274395329442,-1.8270514627462866,-1.4694315746036701
-0.5112593828190158,-1.8270645224131683,-1.7294777251107114
-0.5095913261050876,-1.826995342911353,-2.1046006337901173
-0.5079232693911593,-1.8268438846750934,-1.483229720108541
-0.5062552126772311,-1.8266101144629103,-1.211461477038418
-0.5045871559633028,-1.8262940053608567,-2.318492145188885
-0.5029190992493745,-1.825895536785155,-2.331362097976465
-0.5012510425354462,-1.8254146944842171,-1.1999616844431669
-0.49958298582151794,-1.82485147054004,-2.046967535646736
-0.4979149291075897,-1.8242058633689842,-1.5177215147216323
-0.4962468723936614,-1.8234778777219294,-2.0851989786846037
-0.49457881567973316,-1.8226675246838067,-1.694370387769619
-0.49291075896580483,-1.8217748216725125,-1.5856012780193498
-0.4912427022518766,-1.820799792437201,-2.306973857485225
-0.48957464553794827,-1.8197424670559534,-1.3876244861186537
-0.48790658882402005,-1.8186028819328295,-2.08650239681638
-0.4862385321100917,-1.8173810797942958,-1.8177736175994217
-0.4845704753961635,-1.8160771096850383,-1.9679363696858705
-0.48290241868223527,-1.8146910269631495,-1.6615453217113485
-0.48123436196830693,-1.8132228932947023,-1.621099014626927
-0.4795663052543787,-1.8116727766477012,-2.116384876405314
-0.4778982485404504,-1.8100407512854184,-1.3877540830519037
-0.47623019182652215,-1.8083268977591118,-1.9016579057632397
-0.4745621351125938,-1.8065313029001255,-1.6690727079774559
-0.4728940783986656,-1.8046540598113792,-1.5697687466760053
-0.47122602168473726,-1.8026952678582349,-1.9273209909537041
-0.46955796497080904,-1.8006550326587605,-1.7997454868833413
-0.4678899082568807,-1.798533466073371,-1.4877505276415839
-0.4662218515429525,-1.7963306861938657,-2.2913859251927766
-0.46455379482902426,-1.794046817331851,-1.8862592319829274
-0.4628857381150959,-1.7916819900065535,-1.0402843152920314
-0.4612176814011677,-1.7892363409320309,-1.9975363621933382
-0.45954962468723937,-1.7867100130037694,-1.210103709292586
-0.45788156797331114,-1.784103155284681,-1.3394702815508643
-0.4562135112593828,-1.7814159229904958,-1.356171141246374
-0.4545454545454546,-1.7786484774745521,-1.4223448100252138
-0.45287739783152625,-1.775800986211987,-1.8076320950561375
-0.45120934111759803,-1.7728736227833264,-1.6574034075285449
-0.4495412844036697,-1.769866566857482,-1.2039025149079197
-0.44787322768974147,-1.7667800041741508,-2.2878139572210183
-0.44620517097581325,-1.7636141265256187,-1.2578306213929453
-0.4445371142618849,-1.760369131737979,-1.8476622175322752
-0.4428690575479567,-1.7570452236517573,-1.1302705161456772
-0.44120100083402836,-1.7536426121019502,-1.1460263752535849
-0.43953294412010013,-1.7501615128974792,-1.4604579541735634
-0.4378648874061718,-1.7466021478000624,-1.3669694248109796
-0.4361968306922436,-1.7429647445025036,-1.9574292888175755
-0.43452877397831524,-1.739249536606406,-1.4575649538921298
-0.432860717264387,-1.7354567635993072,-1.5580372018497268
-0.4311926605504587,-1.7315866708312426,-1.4115981170433287
-0.42952460383653046,-1.7276395094907373,-1.1557657675817883
-0.42785654712260224,-1.7236155365802284,-1.7260103738073829
-0.4261884904086739,-1.7195150148909235,-1.9443965211559604
-0.4245204336947457,-1.715338212977096,-1.7249516469300061
-0.42285237698081735,-1.711085405129816,-1.609857571664612
-0.4211843202668891,-1.7067568713501302,-1.834168610014572
-0.4195162635529608,-1.7023528973216813,-1.537635379290469
-0.41784820683903257,-1.6978737743827792,-1.5302317384161512
-0.41618015012510423,-1.693319799497921,-1.7625307291697279
-0.414512093411176,-1.6886912752287666,-1.1932029899170196
-0.4128440366972477,-1.6839885097045713,-1.9977561297993587
-0.41117597998331945,-1.6792118165920784,-1.4055323406684743
-0.4095079232693912,-1.6743615150648754,-1.5298924746121139
-0.4078398665554629,-1.6694379297722182,-1.7926552640136322
-0.40617180984153467,-1.6644413908073232,-1.4650749847513151
-0.40450375312760634,-1.6593722336751366,-2.4213039877805107
-0.4028356964136781,-1.6542307992595768,-1.5194854674545513
-0.4011676396997498,-1.6490174337902583,-1.4665484062721192
-0.39949958298582156,-1.6437324888087028,-1.6687776982945959
-0.3978315262718932,-1.6383763211340334,-1.6442870171671278
-0.396163469557965,-1.6329492928281637,-1.9660766446083635
-0.3944954128440368,-1.6274517711604786,-2.057598103780925
-0.39282735613010844,-1.6218841285720165,-2.0339430586482887
-0.3911592994161802,-1.616246742639153,-1.7041334480738508
-0.3894912427022519,-1.610539996036791,-2.2056775654937577
-0.38782318598832366,-1.6047642765010628,-1.8775728568501004
-0.3861551292743953,-1.59891997679154,-1.2805383546985412
-0.3844870725604671,-1.5930074946529738,-1.7336202384799249
-0.38281901584653877,-1.5870272327765438,-2.065552206798186
-0.38115095913261055,-1.5809795987606443,-1.1330121329410734
-0.3794829024186822,-1.5748650050711948,-1.8110128272567783
-0.377814845704754,-1.568683869001489,-1.9301426481147936
-0.37614678899082576,-1.5624366126315796,-1.9117758745657314
-0.37447873227689743,-1.5561236627872104,-1.1831487113301182
-0.3728106755629692,-1.549745450998294,-1.547485951094534
-0.3711426188490409,-1.5433024134569395,-1.5836229755570188
-0.36947456213511265,-1.5367949909750442,-1.3340245833192297
-0.3678065054211843,-1.530223628941437,-1.5635727748695822
-0.3661384487072561,-1.5235887772785963,-1.4578760049275843
-0.36447039199332776,-1.51689089039893,-1.8286469470389672
-0.36280233527939953,-1.5101304271606406,-1.3904889880630145
-0.3611342785654712,-1.503307850823158,-1.861160995506375
-0.359466221851543,-1.4964236290021693,-1.472856013953673
-0.35779816513761475,-1.4894782336242256,-2.081372696272899
-0.3561301084236864,-1.4824721408809525,-1.4102976130799738
-0.3544620517097582,-1.475405831182856,-1.0876230844196093
-0.35279399499582986,-1.4682797891127288,-1.3247419850269964
-0.35112593828190164,-1.4610945033786735,-1.4828498469534512
-0.3494578815679733,-1.4538504667667291,-1.4738524680278977
-0.3477898248540451,-1.4465481760931265,-1.54800357168776
-0.34612176814011675,-1.439188132156159,-2.286411783322447
-0.3444537114261885,-1.4317708396876916,-1.1149456896951466
-0.3427856547122602,-1.4242968073042919,-1.2528112845968746
-0.34111759799833197,-1.4167665474580131,-1.755835694388462
-0.33944954128440374,-1.409180576386812,-1.439514972664472
-0.3377814845704754,-1.40153941406462,-0.9854513749034042
-0.3361134278565472,-1.393843584151074,-1.8313741061852689
-0.33444537114261885,-1.386093613940897,-1.3846391031639667
-0.33277731442869063,-1.3782900343129565,-1.1725021738544377
-0.3311092577147623,-1.3704333796789838,-1.6388467577462706
-0.32944120100083407,-1.3625241879319778,-1.1690629637704377
-0.32777314428690574,-1.3545630003942843,-1.6728928474253357
-0.3261050875729775,-1.3465503617653702,-0.9412997547133295
-0.3244370308590492,-1.338486820069282,-1.4797543621749474
-0.32276897414512096,-1.3303729266018134,-1.6321359276266838
-0.32110091743119273,-1.322209235877366,-1.2185213650559925
-0.3194328607172644,-1.313996305575529,-1.944689037983855
-0.3177648040033362,-1.3057346964873708,-1.3751070261901566
-0.31609674728940784,-1.2974249724614506,-1.3660562190562455
-0.3144286905754796,-1.2890677003495616,-0.5951843790600722
-0.3127606338615513,-1.2806634499521996,-1.071942411839898
-0.31109257714762306,-1.2722127939637802,-0.8839496552752995
-0.3094245204336947,-1.2637163079175882,-1.5322404905616596
-0.3077564637197665,-1.2551745701304904,-1.657424790894955
-0.3060884070058383,-1.2465881616473924,-1.780609294494776
-0.30442035029190995,-1.2379576661854643,-1.00089035715928
-0.3027522935779817,-1.2292836700781362,-1.574173378450223
-0.3010842368640534,-1.2205667622188567,-1.683186475742687
-0.29941618015012517,-1.2118075340046461,-0.8488236479444898
-0.29774812343619683,-1.20300657927942,-0.8727582223580643
-0.2960800667222686,-1.19416449427712,-1.3537739558498316
-0.2944120100083403,-1.1852818775646257,-1.3186379412902796
-0.29274395329441205,-1.1763593299844866,-1.235943488474316
-0.2910758965804837,-1.1673974545974495,-1.4548906351735138
-0.2894078398665555,-1.1583968566248144,-1.496449681337354
-0.28773978315262727,-1.149358143390602,-1.0972532764902785
-0.28607172643869894,-1.1402819242635542,-1.1473577657120229
-0.2844036697247707,-1.131168810598972,-1.4446794653221113
-0.2827356130108424,-1.1220194156803833,-0.7896676959951808
-0.28106755629691416,-1.1128343546610722,-0.40204102236497663
-0.2793994995829858,-1.1036142445054449,-1.4437026812791887
-0.2777314428690576,-1.0943597039302684,-1.1965317944977494
-0.27606338615512926,-1.0850713533457634,-1.8605291105347894
-0.27439532944120104,-1.0757498147965792,-0.7187755892868049
-0.2727272727272727,-1.0663957119026335,-1.5638155206810416
-0.2710592160133445,-1.05700966979985,-1.0710746969636322
-0.26939115929941626,-1.0475923150807729,-0.8503755437469973
-0.2677231025854879,-1.0381442757350876,-0.770704164254427
-0.2660550458715597,-1.0286661810900397,-1.4597937685774274
-0.26438698915763137,-1.0191586617507618,-1.3015135030721303
-0.26271893244370315,-1.0096223495405197,-1.1214005281610226
-0.2610508757297748,-1.0000578774408742,-1.587387998797567
-0.2593828190158466,-0.9904658795317789,-1.2482223353888346
-0.25771476230191825,-0.9808469909316015,-0.798188164953612
-0.25604670558799003,-0.9712018477370974,-0.6376820847509268
-0.2543786488740617,-0.9615310869633173,-1.4303460364993288
-0.2527105921601335,-0.9518353464834828,-1.2920299651885694
-0.25104253544620525,-0.942115264968805,-1.2281842398474043
-0.24937447873227692,-0.9323714818282826,-0.4999867217299645
-0.2477064220183487,-0.9226046371484656,-1.161426126761653
-0.24603836530442036,-0.9128153716331966,-0.8936159860633467
-0.24437030859049214,-0.9030043265433427,-0.5287551461796764
-0.2427022518765638,-0.8931721436365095,-0.6748934923352606
-0.24103419516263558,-0.8833194651067634,-0.6555940647708358
-0.23936613844870724,-0.8734469335243464,-0.46377462977666756
-0.23769808173477902,-0.8635551917754132,-1.4866644722349815
-0.2360300250208507,-0.853644883001772,-0.7536754337823608
-0.23436196830692246,-0.8437166505406599,-0.789983358107553
-0.23269391159299424,-0.8337711378645387,-1.074958654348694
-0.2310258548790659,-0.8238089885209297,-0.4824875285706639
-0.22935779816513768,-0.8138308460722943,-0.3985882972390107
-0.22768974145120935,-0.8038373540359526,-1.0251192576225434
-0.22602168473728113,-0.7938291558240684,-1.3325508909894943
-0.2243536280233528,-0.7838068946836835,-1.7765034206828125
-0.22268557130942457,-0.7737712136368303,-0.08111622113889272
-0.22101751459549623,-0.7637227554207069,-0.978348064574198
-0.219349457881568,-0.7536621624279408,-0.6633948221358418
-0.21768140116763968,-0.743590076646931,-0.7413554137687371
-0.21601334445371145,-0.7335071396022903,-0.20508788703997605
-0.21434528773978323,-0.7234139922953766,-1.2379304930344102
-0.2126772310258549,-0.713311275144936,-0.8075844921465881
-0.21100917431192667,-0.703199627927856,-1.0066719373053077
